Temperature (°C),Humidity (%),Pressure (hPa),Voltage (V),Fire Alarm
28.28,43.55,937.419,0.187936,0
28.35,43.13,937.42,0.187936,0
28.39,42.8,937.419,0.196741,0
28.48,42.52,937.419,0.196741,0
28.53,42.33,937.419,0.256409,0
28.57,42.14,937.419,0.219211,0
28.63,41.97,937.426,0.22378,0
28.66,41.9,937.431,0.214667,0
28.7,41.76,937.429,0.246974,0
28.73,41.59,937.433,0.275531,0
28.76,41.49,937.436,0.355004,0
28.77,41.47,937.446,0.31969,0
28.83,41.36,937.436,0.299879,0
28.87,41.27,937.443,0.304805,0
28.88,41.27,937.445,0.299879,0
28.87,41.18,937.435,0.261158,0
28.93,41.14,937.445,0.24229,0
28.94,41.09,937.445,0.280362,0
28.95,41.04,937.445,0.290083,0
28.98,41.0,937.447,0.290083,0
28.97,40.99,937.442,0.304805,0
29.01,40.94,937.447,0.294972,0
29.0,40.93,937.45,0.280362,0
29.04,40.86,937.442,0.232989,0
29.05,40.81,937.434,0.205653,0
27.67,40.89,937.437,0.349911,0
27.19,41.87,937.439,0.391058,0
26.95,42.88,937.441,0.31969,0
26.84,43.69,937.444,0.309749,0
26.71,44.32,937.434,0.360111,0
26.63,44.85,937.426,0.365234,0
26.56,45.28,937.432,0.27072,0
26.5,45.61,937.438,0.280362,0
26.41,45.88,937.429,0.31969,0
26.36,46.06,937.427,0.299879,0
26.32,46.29,937.433,0.275531,0
26.29,46.43,937.42,0.275531,0
26.23,46.54,937.41,0.265929,0
26.2,46.71,937.414,0.280362,0
26.18,46.79,937.419,0.334728,0
26.13,46.92,937.423,0.349911,0
26.12,47.0,937.42,0.349911,0
26.06,47.12,937.415,0.339773,0
26.05,47.13,937.408,0.385866,0
26.0,47.23,937.409,0.391058,0
25.98,47.27,937.407,0.45968,0
25.96,47.34,937.405,0.45968,0
25.95,47.42,937.408,0.448997,0
25.96,47.45,937.414,0.519121,0
25.91,47.52,937.422,0.475779,0
25.89,47.55,937.409,0.486561,0
25.88,47.65,937.41,0.53004,0
25.88,47.69,937.411,0.433055,0
25.84,47.74,937.416,0.422483,0
25.82,47.77,937.434,0.448997,0
27.26,47.78,937.423,0.339773,0
27.7,46.68,937.432,0.365234,0
27.91,45.57,937.429,0.448997,0
28.05,44.77,937.434,0.433055,0
28.15,44.09,937.432,0.401483,0
28.25,43.56,937.438,0.406714,0
28.31,43.11,937.446,0.380687,0
28.38,42.76,937.427,0.375522,0
28.42,42.52,937.412,0.401483,0
28.48,42.35,937.399,0.344834,0
28.56,42.18,937.395,0.355004,0
28.57,41.97,937.401,0.265929,0
28.63,41.87,937.397,0.27072,0
28.65,41.72,937.41,0.360111,0
28.72,41.64,937.406,0.304805,0
28.73,41.54,937.415,0.256409,0
28.75,41.46,937.412,0.24229,0
28.8,41.42,937.407,0.275531,0
28.82,41.39,937.411,0.290083,0
28.82,41.33,937.402,0.290083,0
28.86,41.26,937.402,0.27072,0
28.87,41.2,937.414,0.314711,0
28.91,41.11,937.415,0.309749,0
28.93,41.11,937.415,0.304805,0
28.94,41.08,937.417,0.329698,0
28.95,41.01,937.418,0.31969,0
28.97,40.99,937.424,0.275531,0
29.01,40.99,937.419,0.31969,0
29.0,40.91,937.422,0.334728,0
29.03,40.84,937.425,0.285213,0
27.61,40.97,937.412,0.481165,0
27.15,41.88,937.418,0.438358,0
26.95,42.91,937.429,0.396264,0
26.8,43.81,937.423,0.380687,0
26.68,44.35,937.434,0.309749,0
26.58,44.89,937.428,0.294972,0
26.51,45.3,937.422,0.27072,0
26.46,45.61,937.418,0.31969,0
26.41,45.89,937.424,0.314711,0
26.36,46.13,937.421,0.355004,0
26.32,46.32,937.424,0.261158,0
26.27,46.45,937.422,0.290083,0
26.22,46.59,937.422,0.246974,0
26.22,46.71,937.422,0.232989,0
26.16,46.85,937.435,0.275531,0
26.12,46.91,937.448,0.299879,0
26.1,47.01,937.454,0.280362,0
26.08,47.1,937.453,0.299879,0
26.05,47.19,937.449,0.334728,0
26.02,47.25,937.444,0.349911,0
26.02,47.34,937.446,0.365234,0
25.98,47.45,937.441,0.314711,0
25.96,47.46,937.44,0.391058,0
25.93,47.54,937.443,0.344834,0
25.91,47.64,937.445,0.349911,0
25.86,47.65,937.442,0.324686,0
25.86,47.71,937.433,0.31969,0
25.85,47.79,937.432,0.299879,0
25.85,47.78,937.43,0.417214,0
25.82,47.83,937.433,0.406714,0
27.27,47.81,937.433,0.22378,0
27.69,46.71,937.434,0.246974,0
27.91,45.66,937.431,0.385866,0
28.05,44.8,937.421,0.246974,0
28.15,44.14,937.427,0.349911,0
28.24,43.64,937.43,0.314711,0
28.32,43.19,937.419,0.280362,0
28.38,42.81,937.408,0.31969,0
28.45,42.61,937.408,0.27072,0
28.52,42.4,937.402,0.355004,0
28.56,42.22,937.394,0.349911,0
28.59,42.06,937.404,0.299879,0
28.62,41.9,937.394,0.360111,0
28.66,41.78,937.4,0.275531,0
28.73,41.7,937.419,0.214667,0
28.75,41.63,937.426,0.275531,0
28.77,41.49,937.441,0.31969,0
28.79,41.45,937.427,0.290083,0
28.83,41.4,937.443,0.265929,0
28.84,41.31,937.452,0.294972,0
28.86,41.27,937.448,0.299879,0
28.87,41.22,937.437,0.232989,0
28.91,41.2,937.435,0.285213,0
28.93,41.14,937.435,0.329698,0
28.93,41.1,937.436,0.314711,0
28.94,41.06,937.439,0.329698,0
28.97,40.99,937.439,0.329698,0
28.98,40.96,937.443,0.349911,0
29.0,40.95,937.446,0.285213,0
29.0,40.9,937.438,0.406714,0
27.63,40.98,937.432,0.475779,0
27.12,41.96,937.426,0.519121,0
26.92,42.94,937.424,0.486561,0
26.78,43.86,937.426,0.497379,0
26.67,44.49,937.43,0.448997,0
26.61,44.94,937.43,0.406714,0
26.51,45.34,937.433,0.433055,0
26.46,45.69,937.433,0.406714,0
26.39,46.0,937.441,0.380687,0
26.32,46.19,937.439,0.380687,0
26.27,46.39,937.43,0.37037,0
26.25,46.51,937.439,0.314711,0
26.2,46.67,937.432,0.31969,0
26.15,46.79,937.44,0.411958,0
26.1,46.92,937.438,0.411958,0
26.09,47.03,937.436,0.391058,0
26.06,47.13,937.435,0.406714,0
26.03,47.22,937.436,0.380687,0
25.99,47.31,937.436,0.417214,0
25.98,47.36,937.434,0.37037,0
25.95,47.42,937.428,0.396264,0
25.93,47.48,937.433,0.365234,0
25.93,47.57,937.425,0.385866,0
25.88,47.6,937.43,0.37037,0
25.85,47.69,937.428,0.375522,0
25.85,47.72,937.424,0.355004,0
25.85,47.76,937.433,0.299879,0
25.82,47.8,937.433,0.391058,0
25.84,47.89,937.417,0.37037,0
25.81,47.9,937.417,0.339773,0
27.25,47.84,937.414,0.24229,0
27.69,46.78,937.411,0.232989,0
27.88,45.7,937.412,0.285213,0
28.04,44.86,937.407,0.256409,0
28.12,44.17,937.404,0.251681,0
28.22,43.68,937.398,0.27072,0
28.28,43.23,937.401,0.22378,0
28.38,42.91,937.402,0.201184,0
28.45,42.67,937.402,0.187936,0
28.48,42.44,937.412,0.24229,0
28.53,42.24,937.39,0.232989,0
28.56,42.09,937.395,0.214667,0
28.6,41.93,937.405,0.27072,0
28.63,41.83,937.402,0.237628,0
28.69,41.73,937.406,0.304805,0
28.7,41.65,937.406,0.299879,0
28.76,41.58,937.403,0.275531,0
28.77,41.54,937.403,0.299879,0
28.8,41.47,937.399,0.290083,0
28.84,41.39,937.401,0.299879,0
28.82,41.3,937.4,0.290083,0
28.86,41.29,937.394,0.228373,0
28.91,41.2,937.393,0.24229,0
28.88,41.22,937.396,0.24229,0
28.91,41.11,937.394,0.210148,0
28.93,41.12,937.39,0.187936,0
28.97,41.08,937.393,0.179239,0
28.98,41.03,937.401,0.183573,0
28.97,40.94,937.401,0.192325,0
29.01,40.98,937.402,0.205653,0
27.59,41.03,937.402,0.360111,0
27.15,42.01,937.41,0.329698,0
26.92,43.04,937.399,0.31969,0
26.78,43.89,937.397,0.329698,0
26.67,44.51,937.394,0.294972,0
26.61,45.02,937.39,0.299879,0
26.51,45.44,937.387,0.299879,0
26.41,45.72,937.383,0.360111,0
26.39,45.97,937.378,0.417214,0
26.33,46.21,937.378,0.385866,0
26.26,46.42,937.382,0.45968,0
26.23,46.57,937.391,0.375522,0
26.18,46.71,937.385,0.438358,0
26.13,46.79,937.385,0.443672,0
26.1,46.94,937.387,0.411958,0
26.1,47.02,937.381,0.37037,0
26.06,47.17,937.379,0.486561,0
26.03,47.23,937.382,0.486561,0
26.0,47.32,937.371,0.470403,0
25.95,47.38,937.374,0.454333,0
25.96,47.41,937.379,0.486561,0
25.92,47.53,937.371,0.470403,0
25.91,47.62,937.393,0.486561,0
25.91,47.61,937.405,0.519121,0
25.86,47.66,937.408,0.519121,0
25.84,47.76,937.412,0.508233,0
25.82,47.79,937.414,0.491966,0
25.82,47.87,937.414,0.465036,0
25.81,47.87,937.415,0.535511,0
25.79,47.93,937.405,0.417214,0
27.23,47.89,937.401,0.31969,0
27.64,46.87,937.408,0.329698,0
27.84,45.76,937.408,0.314711,0
28.0,44.87,937.407,0.31969,0
28.11,44.23,937.405,0.355004,0
28.19,43.71,937.406,0.411958,0
28.28,43.25,937.411,0.427763,0
28.33,42.93,937.415,0.380687,0
28.43,42.74,937.417,0.433055,0
28.46,42.47,937.42,0.411958,0
28.52,42.32,937.436,0.417214,0
28.56,42.16,937.43,0.344834,0
28.6,42.02,937.432,0.396264,0
28.63,41.93,937.429,0.365234,0
28.66,41.81,937.431,0.375522,0
28.7,41.74,937.426,0.334728,0
28.72,41.64,937.434,0.422483,0
28.77,41.58,937.429,0.314711,0
28.79,41.52,937.433,0.401483,0
28.8,41.49,937.434,0.309749,0
28.83,41.46,937.431,0.31969,0
28.87,41.34,937.431,0.334728,0
28.86,41.27,937.433,0.375522,0
28.9,41.29,937.434,0.339773,0
28.9,41.16,937.418,0.299879,0
28.93,41.14,937.405,0.314711,0
28.93,41.11,937.398,0.309749,0
28.95,41.1,937.388,0.285213,0
28.97,41.07,937.387,0.344834,0
28.98,41.03,937.399,0.309749,0
27.59,41.08,937.394,0.438358,0
27.09,42.06,937.407,0.470403,0
26.94,43.06,937.404,0.448997,0
26.77,43.91,937.417,0.406714,0
26.65,44.54,937.404,0.380687,0
26.57,45.1,937.403,0.344834,0
26.48,45.41,937.403,0.324686,0
26.43,45.75,937.401,0.280362,0
26.37,46.02,937.394,0.355004,0
26.29,46.23,937.409,0.329698,0
26.26,46.44,937.401,0.349911,0
26.2,46.6,937.389,0.380687,0
26.18,46.75,937.378,0.396264,0
26.15,46.86,937.38,0.380687,0
26.1,46.99,937.39,0.380687,0
26.08,47.07,937.388,0.344834,0
26.05,47.19,937.392,0.406714,0
26.0,47.27,937.392,0.349911,0
25.99,47.35,937.395,0.355004,0
25.95,47.46,937.394,0.391058,0
25.92,47.53,937.388,0.334728,0
25.92,47.57,937.396,0.37037,0
25.91,47.67,937.399,0.375522,0
25.88,47.71,937.391,0.470403,0
25.85,47.75,937.383,0.401483,0
25.84,47.86,937.383,0.438358,0
25.81,47.87,937.382,0.401483,0
25.81,47.92,937.378,0.365234,0
25.78,47.95,937.371,0.334728,0
25.78,47.98,937.37,0.334728,0
27.25,47.96,937.371,0.214667,0
27.64,46.91,937.377,0.237628,0
27.85,45.81,937.386,0.214667,0
27.97,44.94,937.389,0.232989,0
28.11,44.29,937.382,0.280362,0
28.24,43.78,937.38,0.228373,0
28.28,43.39,937.384,0.334728,0
28.33,43.02,937.375,0.309749,0
28.39,42.76,937.375,0.304805,0
28.45,42.52,937.376,0.324686,0
28.49,42.34,937.396,0.324686,0
28.53,42.21,937.395,0.299879,0
28.56,42.11,937.403,0.324686,0
28.59,41.96,937.403,0.324686,0
28.63,41.85,937.41,0.31969,0
28.67,41.78,937.414,0.309749,0
28.72,41.76,937.416,0.309749,0
28.75,41.65,937.412,0.324686,0
28.8,41.55,937.409,0.31969,0
28.8,41.51,937.405,0.334728,0
28.82,41.43,937.402,0.37037,0
28.83,41.39,937.402,0.355004,0
28.86,41.27,937.398,0.396264,0
28.87,41.34,937.4,0.513673,0
28.87,41.24,937.402,0.465036,0
28.88,41.23,937.405,0.491966,0
28.9,41.18,937.416,0.491966,0
28.93,41.15,937.415,0.465036,0
28.95,41.15,937.413,0.524576,0
28.94,41.09,937.416,0.579536,0
27.54,41.16,937.413,0.696736,0
27.06,42.12,937.41,0.753075,0
26.88,43.16,937.414,0.764366,0
26.72,43.99,937.408,0.707985,0
26.63,44.63,937.403,0.713613,0
26.54,45.16,937.399,0.640686,0
26.44,45.52,937.399,0.657462,0
26.39,45.85,937.415,0.651866,0
26.33,46.1,937.42,0.579536,0
26.26,46.33,937.412,0.57401,0
26.23,46.49,937.415,0.535511,0
26.16,46.72,937.411,0.513673,0
26.15,46.82,937.397,0.54099,0
26.12,46.96,937.399,0.454333,0
26.09,47.07,937.409,0.513673,0
26.03,47.17,937.402,0.54099,0
26.0,47.25,937.4,0.557469,0
25.96,47.34,937.408,0.579536,0
25.98,47.41,937.406,0.640686,0
25.93,47.5,937.406,0.674273,0
25.92,47.54,937.405,0.646274,0
25.88,47.62,937.406,0.635102,0
25.85,47.67,937.415,0.56849,0
25.84,47.77,937.408,0.57401,0
25.82,47.76,937.418,0.585068,0
25.82,47.83,937.426,0.612813,0
25.79,47.88,937.426,0.618378,0
25.77,47.95,937.425,0.623948,0
25.78,48.04,937.424,0.635102,0
25.74,48.04,937.419,0.629523,0
27.19,48.02,937.422,0.524576,0
27.61,46.99,937.427,0.519121,0
27.82,45.88,937.413,0.601699,0
27.95,45.0,937.42,0.596149,0
28.07,44.32,937.412,0.557469,0
28.17,43.8,937.407,0.601699,0
28.25,43.37,937.413,0.54099,0
28.31,43.03,937.412,0.508233,0
28.38,42.76,937.415,0.535511,0
28.42,42.57,937.42,0.491966,0
28.46,42.39,937.42,0.497379,0
28.52,42.23,937.424,0.438358,0
28.55,42.13,937.426,0.465036,0
28.59,41.99,937.433,0.491966,0
28.62,41.93,937.432,0.502802,0
28.65,41.82,937.439,0.557469,0
28.69,41.71,937.428,0.497379,0
28.72,41.68,937.429,0.54099,0
28.72,41.6,937.442,0.491966,0
28.77,41.55,937.443,0.45968,0
28.82,41.46,937.444,0.475779,0
28.8,41.4,937.437,0.557469,0
28.82,41.36,937.428,0.551969,0
28.83,41.29,937.434,0.513673,0
28.87,41.27,937.438,0.590606,0
28.84,41.24,937.439,0.579536,0
28.9,41.17,937.447,0.674273,0
28.9,41.19,937.433,0.646274,0
28.93,41.14,937.431,0.679884,0
28.93,41.1,937.429,0.691115,0
27.56,41.17,937.429,0.826538,0
27.08,42.14,937.416,0.894378,0
26.87,43.14,937.411,0.792615,0
26.71,43.98,937.392,0.73615,0
26.6,44.56,937.379,0.74179,0
26.51,45.1,937.38,0.691115,0
26.44,45.48,937.373,0.685498,0
26.37,45.8,937.376,0.607253,0
26.29,46.1,937.379,0.579536,0
26.26,46.34,937.38,0.53004,0
26.22,46.5,937.388,0.524576,0
26.19,46.67,937.389,0.546476,0
26.13,46.79,937.388,0.481165,0
26.09,46.93,937.396,0.535511,0
26.06,47.08,937.402,0.470403,0
26.02,47.15,937.404,0.438358,0
26.0,47.22,937.396,0.443672,0
25.98,47.34,937.388,0.417214,0
25.95,47.45,937.389,0.422483,0
25.91,47.46,937.382,0.497379,0
25.92,47.54,937.388,0.438358,0
25.88,47.61,937.39,0.396264,0
25.84,47.7,937.389,0.406714,0
25.84,47.76,937.386,0.401483,0
25.84,47.79,937.378,0.391058,0
25.81,47.9,937.393,0.427763,0
25.77,47.92,937.386,0.365234,0
25.79,47.97,937.387,0.411958,0
25.74,48.01,937.383,0.433055,0
25.74,48.07,937.39,0.465036,0
27.19,48.05,937.39,0.396264,0
27.6,46.98,937.382,0.360111,0
27.82,45.89,937.379,0.324686,0
27.97,45.02,937.382,0.344834,0
28.07,44.36,937.388,0.329698,0
28.18,43.81,937.383,0.329698,0
28.25,43.4,937.383,0.385866,0
28.32,43.08,937.387,0.396264,0
28.38,42.82,937.388,0.406714,0
28.39,42.63,937.391,0.562976,0
28.45,42.41,937.391,0.535511,0
28.49,42.24,937.378,0.513673,0
28.55,42.18,937.372,0.596149,0
28.57,42.01,937.374,0.651866,0
28.6,41.92,937.371,0.57401,0
28.65,41.86,937.371,0.535511,0
28.66,41.75,937.365,0.535511,0
28.7,41.65,937.377,0.551969,0
28.72,41.63,937.386,0.546476,0
28.76,41.58,937.385,0.54099,0
28.79,41.5,937.38,0.53004,0
28.79,41.44,937.39,0.535511,0
28.82,41.4,937.386,0.57401,0
28.84,41.38,937.384,0.45968,0
28.87,41.34,937.389,0.497379,0
28.86,41.27,937.376,0.513673,0
28.91,41.24,937.375,0.491966,0
28.91,41.2,937.377,0.475779,0
28.94,41.15,937.359,0.519121,0
28.94,41.13,937.353,0.519121,0
27.54,41.21,937.339,0.702359,0
27.06,42.2,937.349,0.629523,0
26.87,43.23,937.349,0.623948,0
26.69,44.08,937.356,0.551969,0
26.6,44.67,937.358,0.53004,0
26.51,45.18,937.363,0.53004,0
26.43,45.57,937.365,0.465036,0
26.37,45.89,937.372,0.551969,0
26.33,46.18,937.372,0.513673,0
26.25,46.36,937.371,0.502802,0
26.22,46.58,937.368,0.491966,0
26.15,46.75,937.364,0.519121,0
26.13,46.87,937.358,0.497379,0
26.08,47.01,937.364,0.422483,0
26.05,47.12,937.367,0.448997,0
26.02,47.27,937.36,0.475779,0
25.98,47.34,937.36,0.519121,0
25.93,47.43,937.37,0.491966,0
25.93,47.48,937.369,0.519121,0
25.89,47.6,937.377,0.502802,0
25.89,47.66,937.391,0.508233,0
25.86,47.72,937.399,0.519121,0
25.84,47.74,937.382,0.54099,0
25.82,47.83,937.373,0.508233,0
25.79,47.86,937.361,0.57401,0
25.79,47.96,937.357,0.535511,0
25.77,48.01,937.356,0.551969,0
25.75,48.07,937.369,0.513673,0
25.74,48.02,937.365,0.53004,0
25.72,48.13,937.375,0.470403,0
27.19,48.09,937.376,0.375522,0
27.57,47.06,937.368,0.406714,0
27.78,45.99,937.357,0.475779,0
27.94,45.13,937.354,0.508233,0
28.04,44.42,937.358,0.519121,0
28.15,43.95,937.366,0.513673,0
28.21,43.52,937.367,0.502802,0
28.27,43.16,937.349,0.502802,0
28.32,42.9,937.36,0.502802,0
28.36,42.7,937.351,0.508233,0
28.4,42.55,937.344,0.508233,0
28.48,42.4,937.351,0.508233,0
28.49,42.24,937.351,0.519121,0
28.55,42.14,937.359,0.454333,0
28.57,42.04,937.354,0.551969,0
28.6,41.93,937.358,0.524576,0
28.65,41.88,937.363,0.54099,0
28.65,41.8,937.359,0.56849,0
28.67,41.7,937.352,0.524576,0
28.72,41.64,937.347,0.535511,0
28.77,41.63,937.346,0.443672,0
28.76,41.53,937.351,0.497379,0
28.76,41.47,937.342,0.481165,0
28.8,41.45,937.344,0.519121,0
28.83,41.43,937.346,0.546476,0
28.87,41.38,937.343,0.438358,0
28.87,41.33,937.349,0.45968,0
28.86,41.24,937.352,0.524576,0
28.9,41.23,937.353,0.465036,0
28.93,41.2,937.354,0.486561,0
27.52,41.26,937.354,0.601699,0
27.04,42.22,937.362,0.557469,0
26.84,43.31,937.358,0.519121,0
26.69,44.07,937.362,0.53004,0
26.57,44.72,937.363,0.551969,0
26.5,45.21,937.37,0.519121,0
26.41,45.62,937.362,0.519121,0
26.36,45.97,937.354,0.585068,0
26.3,46.19,937.357,0.579536,0
26.23,46.45,937.35,0.54099,0
26.18,46.64,937.356,0.623948,0
26.15,46.85,937.357,0.601699,0
26.08,46.96,937.355,0.579536,0
26.05,47.11,937.348,0.57401,0
26.0,47.23,937.348,0.623948,0
26.0,47.3,937.345,0.590606,0
25.96,47.43,937.353,0.612813,0
25.92,47.54,937.347,0.579536,0
25.92,47.63,937.345,0.601699,0
25.91,47.66,937.329,0.557469,0
25.85,47.76,937.325,0.546476,0
25.84,47.83,937.33,0.519121,0
25.81,47.85,937.333,0.524576,0
25.79,47.92,937.336,0.497379,0
25.79,47.96,937.343,0.535511,0
25.75,48.05,937.334,0.519121,0
25.75,48.12,937.347,0.551969,0
25.71,48.14,937.336,0.56849,0
25.72,48.18,937.34,0.54099,0
25.71,48.22,937.34,0.535511,0
27.15,48.17,937.347,0.406714,0
27.6,47.14,937.358,0.411958,0
27.77,46.1,937.365,0.486561,0
27.92,45.17,937.366,0.54099,0
28.04,44.5,937.36,0.557469,0
28.12,43.94,937.348,0.486561,0
28.19,43.57,937.342,0.502802,0
28.27,43.21,937.348,0.513673,0
28.32,42.96,937.344,0.557469,0
28.39,42.75,937.343,0.519121,0
28.43,42.57,937.348,0.519121,0
28.46,42.41,937.353,0.551969,0
28.52,42.26,937.368,0.57401,0
28.55,42.19,937.365,0.54099,0
28.59,42.06,937.353,0.557469,0
28.62,42.02,937.348,0.56849,0
28.62,41.9,937.353,0.535511,0
28.66,41.82,937.355,0.612813,0
28.7,41.77,937.351,0.519121,0
28.72,41.68,937.344,0.535511,0
28.72,41.61,937.343,0.513673,0
28.75,41.57,937.345,0.57401,0
28.79,41.52,937.34,0.502802,0
28.8,41.49,937.349,0.57401,0
28.83,41.43,937.346,0.481165,0
28.83,41.37,937.343,0.481165,0
28.87,41.32,937.344,0.519121,0
28.88,41.34,937.347,0.491966,0
28.87,41.31,937.347,0.502802,0
28.9,41.24,937.354,0.56849,0
27.53,41.33,937.345,0.691115,0
27.02,42.31,937.343,0.73615,0
26.83,43.32,937.342,0.73615,0
26.68,44.14,937.346,0.707985,0
26.58,44.83,937.337,0.646274,0
26.48,45.29,937.342,0.691115,0
26.43,45.7,937.346,0.585068,0
26.33,46.05,937.356,0.629523,0
26.27,46.31,937.351,0.57401,0
26.23,46.54,937.344,0.601699,0
26.19,46.7,937.345,0.551969,0
26.15,46.91,937.353,0.551969,0
26.09,47.02,937.348,0.57401,0
26.05,47.15,937.342,0.535511,0
26.02,47.29,937.344,0.519121,0
25.98,47.39,937.332,0.585068,0
25.95,47.45,937.334,0.524576,0
25.92,47.55,937.338,0.535511,0
25.92,47.66,937.334,0.497379,0
25.89,47.76,937.336,0.465036,0
25.85,47.8,937.331,0.524576,0
25.85,47.85,937.333,0.470403,0
25.81,47.89,937.336,0.535511,0
25.79,47.95,937.331,0.519121,0
25.78,47.99,937.349,0.596149,0
25.75,48.05,937.361,0.618378,0
25.72,48.07,937.351,0.663062,0
25.7,48.14,937.357,0.629523,0
25.7,48.22,937.358,0.702359,0
25.67,48.31,937.358,0.629523,0
27.12,48.24,937.357,0.524576,0
27.56,47.19,937.369,0.508233,0
27.77,46.08,937.357,0.519121,0
27.9,45.24,937.354,0.546476,0
28.02,44.51,937.346,0.57401,0
28.11,43.97,937.349,0.668666,0
28.19,43.59,937.35,0.612813,0
28.22,43.25,937.361,0.623948,0
28.29,42.97,937.362,0.535511,0
28.39,42.77,937.358,0.557469,0
28.42,42.59,937.354,0.470403,0
28.48,42.46,937.345,0.535511,0
28.5,42.28,937.338,0.508233,0
28.53,42.15,937.347,0.551969,0
28.57,42.07,937.349,0.45968,0
28.6,42.01,937.332,0.475779,0
28.65,41.86,937.34,0.433055,0
28.65,41.82,937.344,0.454333,0
28.72,41.79,937.344,0.433055,0
28.73,41.69,937.336,0.465036,0
28.75,41.61,937.33,0.443672,0
28.77,41.58,937.327,0.448997,0
28.79,41.53,937.334,0.411958,0
28.82,41.47,937.339,0.470403,0
28.83,41.43,937.342,0.443672,0
28.84,41.38,937.337,0.475779,0
28.84,41.34,937.34,0.502802,0
28.87,41.35,937.344,0.53004,0
28.87,41.25,937.344,0.524576,0
28.88,41.29,937.354,0.513673,0
27.52,41.33,937.347,0.663062,0
27.05,42.31,937.338,0.607253,0
26.83,43.31,937.339,0.562976,0
26.68,44.14,937.338,0.56849,0
26.58,44.73,937.33,0.562976,0
26.5,45.25,937.348,0.56849,0
26.4,45.66,937.351,0.524576,0
26.35,46.03,937.355,0.497379,0
26.29,46.25,937.357,0.562976,0
26.23,46.49,937.351,0.508233,0
26.18,46.69,937.361,0.45968,0
26.13,46.84,937.363,0.524576,0
26.1,47.01,937.352,0.508233,0
26.06,47.12,937.35,0.508233,0
26.03,47.26,937.356,0.454333,0
26.0,47.37,937.352,0.486561,0
25.98,47.42,937.357,0.45968,0
25.93,47.54,937.346,0.45968,0
25.92,47.61,937.352,0.448997,0
25.86,47.72,937.356,0.497379,0
25.85,47.8,937.351,0.524576,0
25.81,47.88,937.348,0.53004,0
25.84,47.9,937.349,0.502802,0
25.79,47.97,937.348,0.524576,0
25.78,48.04,937.337,0.508233,0
25.75,48.1,937.328,0.54099,0
25.75,48.1,937.317,0.562976,0
25.72,48.13,937.33,0.551969,0
25.71,48.21,937.331,0.57401,0
25.71,48.24,937.322,0.546476,0
27.14,48.17,937.319,0.427763,0
27.54,47.15,937.303,0.422483,0
27.77,46.05,937.3,0.475779,0
27.91,45.17,937.298,0.385866,0
28.02,44.52,937.287,0.448997,0
28.12,43.99,937.292,0.427763,0
28.18,43.58,937.29,0.481165,0
28.25,43.21,937.286,0.465036,0
28.32,42.97,937.297,0.406714,0
28.39,42.79,937.313,0.448997,0
28.4,42.54,937.315,0.438358,0
28.48,42.43,937.325,0.475779,0
28.5,42.3,937.33,0.422483,0
28.56,42.19,937.331,0.454333,0
28.6,42.11,937.339,0.427763,0
28.6,41.97,937.348,0.438358,0
28.65,41.89,937.342,0.438358,0
28.66,41.88,937.36,0.502802,0
28.67,41.77,937.364,0.486561,0
28.72,41.72,937.36,0.443672,0
28.75,41.63,937.358,0.391058,0
28.76,41.59,937.362,0.380687,0
28.77,41.53,937.357,0.443672,0
28.79,41.5,937.346,0.438358,0
28.83,41.52,937.337,0.45968,0
28.82,41.46,937.337,0.45968,0
28.86,41.41,937.342,0.481165,0
28.88,41.34,937.339,0.513673,0
28.88,41.28,937.341,0.513673,0
28.9,41.28,937.35,0.546476,0
27.52,41.35,937.353,0.651866,0
27.02,42.3,937.339,0.724877,0
26.81,43.35,937.338,0.651866,0
26.67,44.16,937.333,0.607253,0
26.57,44.79,937.32,0.640686,0
26.48,45.26,937.313,0.551969,0
26.4,45.69,937.308,0.56849,0
26.36,46.02,937.324,0.524576,0
26.29,46.33,937.32,0.519121,0
26.2,46.55,937.322,0.524576,0
26.16,46.72,937.329,0.513673,0
26.13,46.89,937.336,0.53004,0
26.09,47.02,937.343,0.535511,0
26.05,47.17,937.342,0.470403,0
26.02,47.26,937.343,0.491966,0
25.99,47.39,937.347,0.557469,0
25.93,47.5,937.334,0.585068,0
25.89,47.59,937.334,0.623948,0
25.89,47.67,937.332,0.596149,0
25.85,47.73,937.327,0.657462,0
25.86,47.81,937.342,0.702359,0
25.82,47.89,937.342,0.640686,0
25.79,47.95,937.341,0.691115,0
25.79,48.0,937.334,0.635102,0
25.77,48.09,937.334,0.590606,0
25.75,48.1,937.34,0.612813,0
25.74,48.16,937.343,0.585068,0
25.7,48.23,937.349,0.618378,0
25.7,48.31,937.352,0.640686,0
25.68,48.27,937.341,0.635102,0
27.12,48.29,937.338,0.465036,0
27.56,47.24,937.324,0.53004,0
27.76,46.13,937.33,0.497379,0
27.91,45.29,937.329,0.56849,0
28.02,44.55,937.329,0.454333,0
28.11,44.02,937.328,0.454333,0
28.21,43.6,937.33,0.513673,0
28.27,43.27,937.32,0.45968,0
28.29,42.97,937.322,0.470403,0
28.33,42.8,937.324,0.475779,0
28.39,42.66,937.313,0.508233,0
28.45,42.47,937.326,0.519121,0
28.49,42.31,937.332,0.454333,0
28.52,42.26,937.324,0.45968,0
28.56,42.09,937.325,0.438358,0
28.6,42.02,937.334,0.497379,0
28.6,41.96,937.338,0.391058,0
28.66,41.86,937.327,0.448997,0
28.69,41.78,937.325,0.406714,0
